title,content,rating,version,votecount,votesum,time,page
没有人,没有真人,2,9.2.5,0,0,2022-02-22T03:29:34-07:00,2
超级垃圾,做小姐做鸡的太多,1,9.2.5,0,0,2022-02-22T01:58:48-07:00,2
垃圾,今晚,1,9.2.5,0,0,2022-02-22T00:01:15-07:00,2
真是垃圾,回都不回,1,9.2.5,0,0,2022-02-21T20:43:50-07:00,2
麻烦把原来的隐身模式还给用户,"11年有momo就开始玩，算老用户了吧，现在开启隐身跟没开一样，手机位置权限关闭，还是会出现在附近人，真的是！！！
强烈要求还原以前的隐身模式！！！",1,9.2.5,0,0,2022-02-21T20:36:29-07:00,2
这个软不错，,希望不要败风习俗,5,9.2.5,0,0,2022-02-21T18:10:09-07:00,2
好,好,5,9.2.5,0,0,2022-02-21T17:19:25-07:00,2
这是一个好平台，让人们释放心情……,陌陌上有许多感情丰富的人,5,9.2.5,0,0,2022-02-21T13:43:58-07:00,2
流氓软件,非常恶心的app，注销繁琐审核时间长，有几分钱的礼物就要等好几天，用户更是各种流氓奇葩,1,9.2.5,0,0,2022-02-21T10:23:10-07:00,2
陌陌好平台,陌陌很好,5,9.2.5,0,0,2022-02-20T20:55:49-07:00,2
被诈骗,一点不好，被诈骗聊天记录都找不出来，也没人回应,1,9.2.5,0,0,2022-02-20T18:59:51-07:00,2
陌陌上发一条信息需要1 天时间，陌陌太烂了,陌陌太垃圾了，早晚会破产的,1,9.2.5,0,0,2022-02-20T17:13:39-07:00,2
用后感,注册陌陌有几年了，总的来说陌陌帮我认识了很多人。但是很多熟悉的主播的离开会让我有点空落落的感觉，期待在陌陌重新开始，大家一起加油！,4,9.2.5,0,0,2022-02-20T16:44:01-07:00,2
给陌陌大家庭的评价,陌是我觉得最好的交友软件，没有之一,5,9.2.5,0,0,2022-02-20T07:53:29-07:00,2
附近人列表怎么给更新没了,如标题,1,9.2.5,0,0,2022-02-20T07:27:49-07:00,2
陌陌上的交友质量不好,陌陌的交友质量不好 很多心思不纯的人,3,9.2.5,0,0,2022-02-20T04:55:12-07:00,2
没客服,垃圾，超级垃圾,1,9.2.5,0,0,2022-02-20T02:47:02-07:00,2
感谢,感谢陌陌让我们相识相知相爱相守相伴一生。,5,9.2.5,0,0,2022-02-20T01:31:44-07:00,2
垃圾,垃圾软件，都没人聊，啥玩意都是充钱,1,9.2.5,0,0,2022-02-19T22:51:59-07:00,2
正经人谁玩这个,都是一些寂寞扫货在上面逛,1,9.2.5,0,0,2022-02-19T18:18:08-07:00,2
交友的好平台,害人之心不可有 防人之心不可无，自己增强辨别能力,5,9.2.5,0,0,2022-02-19T17:18:51-07:00,2
不出现附近人,"居然取消了出现在附近人 不习惯
小宇宙没接收到电波也扣流光",1,9.2.5,0,0,2022-02-19T12:42:15-07:00,2
VIP免广告形同虚设.不断不主播在主业.关注朋友里看动态也一样,如题,3,9.2.5,0,0,2022-02-19T07:03:45-07:00,2
换新手机后不让登录,需要旧设备登录,1,9.2.5,0,0,2022-02-19T05:24:56-07:00,2
这到底是一个相亲的软件还是一个骗钱骗色的软件,这个上面的渣女渣男都很多 有些人为了骗钱不惜男扮女 还有些人可以说是不男不女的为了骗钱 什么招都使得出来 我不知道这个陌陌的最初设计理念是什么 真的是一个找对象招亲的正规交往平台吗 我在陌陌里已经被骗了一千五百元了,1,9.2.5,0,0,2022-02-19T02:26:25-07:00,2
陌陌,很好，很好，很好,5,9.2.5,0,0,2022-02-19T01:59:44-07:00,2
没啥意思……,和女的打招呼都没人回应,1,9.2.5,0,0,2022-02-19T00:12:04-07:00,3
色情,处罚力度不够,1,9.2.5,0,0,2022-02-18T23:50:12-07:00,3
垃圾,垃圾中的战斗机,1,9.2.5,0,0,2022-02-18T23:42:16-07:00,3
消息提示有问题，点进去消息提醒还在推出后再次进去为读提醒才会消失,为读消息提醒,4,9.2.5,0,0,2022-02-18T23:41:29-07:00,3
各行各业优秀人才都能遇见,社交媒体作用很大,5,9.2.5,0,0,2022-02-18T22:36:09-07:00,3
害了多少家庭,陌陌希望你这个平台，下架，你们这个平台直播各种妖艳的舞色女人，举报也不够处理。很多男人在这个平台找了不少女人，我是举报一次，你们都不给处理，人渣都在陌陌,1,9.2.5,0,0,2022-02-18T21:36:39-07:00,3
功能异常,找客户只会给你说官话，客户要的解决办法不是话疗,1,9.2.5,0,0,2022-02-18T19:22:25-07:00,3
优质平台,提供多姿多彩的活动项目。,5,9.2.5,0,0,2022-02-18T17:56:59-07:00,3
今非昔比,人怎么越来越少不言自明了吧,1,9.2.5,0,0,2022-02-18T15:12:39-07:00,3
养眼App,压根没人跟你聊天,1,9.2.5,0,0,2022-02-18T10:49:37-07:00,3
交友的太少了,全部都是说来玩的,1,9.2.5,0,0,2022-02-18T05:45:47-07:00,3
这软件  真的不懂为什么还有人在玩  一星都不想给,有点什么问题  客服什么也解决不了  退个工会费死劲,1,9.2.5,0,0,2022-02-18T02:09:15-07:00,3
越做越好,很好的一个交友平台,5,9.2.5,0,0,2022-02-18T00:41:44-07:00,3
爱的前提,爱的前提是你拥有爱人之心，只要付出爱才能拥有爱，爱的另一个名字叫付出,5,9.2.5,0,0,2022-02-17T20:16:38-07:00,3
会员管制,会员用的气泡就两个，还是特别丑的，那些好看的气泡全要在花钱充，那以前的会员有啥用？我开这个会员有啥效益？,1,9.2.5,0,0,2022-02-17T19:22:24-07:00,3
垃圾,现在下载都要收钱了，想钱想疯了吧，上面全是一些搞黄的,1,9.2.5,0,0,2022-02-17T18:56:13-07:00,3
附近人和打招呼记录,"哪个S,B设计的附近人那么麻烦和打招呼记录不能全部删除",1,9.2.5,0,0,2022-02-17T16:16:29-07:00,3
差评必须差评差评必须差评差评必须差评差评必须差评,差评必须差评差评必须差评差评必须差评差评必须差评,1,9.2.5,0,0,2022-02-17T07:16:31-07:00,3
和家鲜,好多美女，等着我,5,9.2.5,0,0,2022-02-17T06:43:51-07:00,3
垃圾软件,除了漏大腿就是漏胸的，没什么正经人，大多数是现实已婚的少妇,1,9.2.5,0,0,2022-02-17T04:58:44-07:00,3
比较垃圾,上面全都是卖酒，卖各种东西的，,1,9.2.5,0,0,2022-02-17T03:54:21-07:00,3
越来越烂了！,我是最早的一批玩陌陌的用户了，但是这么多年下来陌陌已经完全变了味道，最初是真的社交软件，现在？呵呵，打开一看，目光所及感觉全是骗子，照片几乎全是网图的即视感，完全不接地气，越来越垃圾！,1,9.2.5,0,0,2022-02-17T01:35:41-07:00,3
